attraction_id,stadium_code,stadium_name,category,category_group_code,name,category_detail,address,lng_x,lat_y,distance_m,phone,place_url,kakao_place_id,in_stadium_flag,source
KKO_DAEJEON_106,DAEJEON,대전 한화생명 볼파크,관광명소,AT4,벽화거리,"여행 > 관광,명소 > 테마거리",대전 동구 소제동 298-2,127.437677183972,36.3356534806877,2209,,http://place.map.kakao.com/318100741,318100741,N,KAKAO_LOCAL_API
KKO_DAEJEON_107,DAEJEON,대전 한화생명 볼파크,관광명소,AT4,수향길,"여행 > 관광,명소 > 테마거리 > 카페거리",대전 동구 소제동 299-724,127.436420242496,36.3363537844235,2241,,http://place.map.kakao.com/2075493923,2075493923,N,KAKAO_LOCAL_API
KKO_DAEJEON_108,DAEJEON,대전 한화생명 볼파크,관광명소,AT4,보문산,"여행 > 관광,명소 > 산",대전 중구 문화동 산 18-1,127.42185539539828,36.29619458682548,2410,042-270-7865,http://place.map.kakao.com/15166413,15166413,N,KAKAO_LOCAL_API
KKO_DAEJEON_109,DAEJEON,대전 한화생명 볼파크,관광명소,AT4,대동벽화마을,"여행 > 관광,명소 > 테마거리",대전 동구 대동,127.44977845224,36.3303492933227,2429,,http://place.map.kakao.com/27485808,27485808,N,KAKAO_LOCAL_API
KKO_DAEJEON_110,DAEJEON,대전 한화생명 볼파크,관광명소,AT4,황학산,"여행 > 관광,명소 > 산",대전 동구 판암동,127.454279315527,36.3229029762589,2437,,http://place.map.kakao.com/15167962,15167962,N,KAKAO_LOCAL_API
KKO_DAEJEON_111,DAEJEON,대전 한화생명 볼파크,관광명소,AT4,모암골,"여행 > 관광,명소 > 계곡",대전 중구 호동,127.445986290106,36.3004660229394,2471,,http://place.map.kakao.com/25233222,25233222,N,KAKAO_LOCAL_API
KKO_DAEGU_001,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,장여사,음식점 > 분식,대구 수성구 야구전설로 1,128.68079955930054,35.841166215468476,39,,http://place.map.kakao.com/1642744417,1642744417,Y,KAKAO_LOCAL_API
KKO_DAEGU_002,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,해피치즈스마일 3층 3루,음식점 > 분식,대구 수성구 야구전설로 1,128.680838100905,35.8413143634855,41,,http://place.map.kakao.com/1408103771,1408103771,Y,KAKAO_LOCAL_API
KKO_DAEGU_003,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,노랑통닭 3층 3루,음식점 > 치킨 > 노랑통닭,대구 수성구 야구전설로 1,128.68088710208823,35.84138126302335,41,,http://place.map.kakao.com/454842789,454842789,Y,KAKAO_LOCAL_API
KKO_DAEGU_004,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,서문빙수,음식점 > 간식,대구 수성구 야구전설로 1,128.680707195756,35.8411422758468,47,,http://place.map.kakao.com/63106373,63106373,Y,KAKAO_LOCAL_API
KKO_DAEGU_005,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,이쁜여우핫도그,음식점 > 패스트푸드,대구 수성구 야구전설로 1,128.68077653792514,35.840861953991414,50,,http://place.map.kakao.com/1320025316,1320025316,Y,KAKAO_LOCAL_API
KKO_DAEGU_006,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,전설꼬치,음식점 > 간식,대구 수성구 야구전설로 1,128.680661228945,35.8410618167596,52,,http://place.map.kakao.com/1265634082,1265634082,Y,KAKAO_LOCAL_API
KKO_DAEGU_007,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,잭슨치킨,음식점 > 치킨,대구 수성구 야구전설로 1,128.68083194543365,35.84149467654365,54,,http://place.map.kakao.com/1782103335,1782103335,Y,KAKAO_LOCAL_API
KKO_DAEGU_008,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,역전우동0410 2층 푸드스트릿,"음식점 > 일식 > 돈까스,우동 > 역전우동0410",대구 수성구 야구전설로 1,128.68124882158,35.8416348273022,56,,http://place.map.kakao.com/1719830994,1719830994,Y,KAKAO_LOCAL_API
KKO_DAEGU_009,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,하우스오브라이온즈,음식점 > 양식,대구 수성구 야구전설로 1,128.68096020504305,35.84159380913497,57,,http://place.map.kakao.com/1063796164,1063796164,Y,KAKAO_LOCAL_API
KKO_DAEGU_010,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,맘스터치 대구라이온즈파크점,음식점 > 패스트푸드 > 맘스터치,대구 수성구 야구전설로 1,128.680696587629,35.8414262816898,58,,http://place.map.kakao.com/1062153963,1062153963,Y,KAKAO_LOCAL_API
KKO_DAEGU_011,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,역전우동0410 대구삼성라이온즈파크점,"음식점 > 일식 > 돈까스,우동 > 역전우동0410",대구 수성구 야구전설로 1,128.68058394414263,35.84117553972307,58,,http://place.map.kakao.com/1041027329,1041027329,Y,KAKAO_LOCAL_API
KKO_DAEGU_012,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,브뤼셀프라이,음식점 > 패스트푸드,대구 수성구 야구전설로 1,128.6805620331249,35.841081227070326,61,,http://place.map.kakao.com/1371278281,1371278281,N,KAKAO_LOCAL_API
KKO_DAEGU_013,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,알통떡강정,음식점 > 간식 > 닭강정 > 알통떡강정,대구 수성구 야구전설로 1,128.68055897210246,35.841198417409366,61,,http://place.map.kakao.com/155535707,155535707,N,KAKAO_LOCAL_API
KKO_DAEGU_014,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,대신땅콩빵 라이온즈파크점,음식점 > 간식 > 대신땅콩빵,대구 수성구 야구전설로 1,128.6805609877122,35.841031679280555,61,,http://place.map.kakao.com/243729119,243729119,N,KAKAO_LOCAL_API
KKO_DAEGU_015,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,라온스위트파크,음식점 > 간식,대구 수성구 야구전설로 1,128.68055375611718,35.84105611107676,62,,http://place.map.kakao.com/1620208964,1620208964,N,KAKAO_LOCAL_API
KKO_DAEGU_016,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,몬나니떡볶이,음식점 > 분식 > 떡볶이,대구 수성구 야구전설로 1,128.680496409397,35.8411181904041,66,,http://place.map.kakao.com/1867587114,1867587114,N,KAKAO_LOCAL_API
KKO_DAEGU_017,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,북촌손만두 대구삼성라이온즈파크점,음식점 > 분식 > 북촌손만두,대구 수성구 야구전설로 1,128.68094007318473,35.841688709949146,67,,http://place.map.kakao.com/850646212,850646212,N,KAKAO_LOCAL_API
KKO_DAEGU_018,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,스테이션 삼성라이온즈파크점,"음식점 > 술집 > 호프,요리주점",대구 수성구 야구전설로 1,128.68047177252822,35.84099958522102,70,,http://place.map.kakao.com/304272464,304272464,N,KAKAO_LOCAL_API
KKO_DAEGU_019,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,보배반점 대구삼성라이온즈파크점,음식점 > 중식 > 중국요리 > 보배반점,대구 수성구 야구전설로 1,128.6811096696954,35.841806187826585,75,,http://place.map.kakao.com/280986260,280986260,N,KAKAO_LOCAL_API
KKO_DAEGU_020,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,파파존스 삼성라이온즈파크점,음식점 > 양식 > 피자 > 파파존스,대구 수성구 야구전설로 1,128.680470671312,35.8406851046024,84,070-4251-2905,http://place.map.kakao.com/1988926634,1988926634,N,KAKAO_LOCAL_API
KKO_DAEGU_021,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,해피치즈스마일,음식점 > 분식,대구 수성구 야구전설로 1,128.68048405514892,35.84053262557178,95,,http://place.map.kakao.com/139502545,139502545,N,KAKAO_LOCAL_API
KKO_DAEGU_022,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,웍스터,음식점 > 퓨전요리,대구 수성구 야구전설로 1,128.680321136994,35.8406790858598,96,,http://place.map.kakao.com/1468138565,1468138565,N,KAKAO_LOCAL_API
KKO_DAEGU_023,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,노랑통닭 3층 1루,음식점 > 치킨 > 노랑통닭,대구 수성구 야구전설로 1,128.681374717991,35.8402588350456,97,,http://place.map.kakao.com/1947246551,1947246551,N,KAKAO_LOCAL_API
KKO_DAEGU_024,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,알통떡강정,음식점 > 간식 > 닭강정 > 알통떡강정,대구 수성구 야구전설로 1,128.680390581949,35.8405609670379,99,,http://place.map.kakao.com/2097854603,2097854603,N,KAKAO_LOCAL_API
KKO_DAEGU_025,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,스트릿츄러스,음식점 > 간식,대구 수성구 야구전설로 1,128.68230646262546,35.84140645310261,101,,http://place.map.kakao.com/1644096414,1644096414,N,KAKAO_LOCAL_API
KKO_DAEGU_026,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,소프텔리에,음식점 > 패스트푸드,대구 수성구 연호동 648,128.681875065379,35.840368979217,102,,http://place.map.kakao.com/1033348790,1033348790,N,KAKAO_LOCAL_API
KKO_DAEGU_027,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,호남원조식당,음식점 > 분식,대구 수성구 연호동 648,128.681946219777,35.8403319377143,109,,http://place.map.kakao.com/558349484,558349484,N,KAKAO_LOCAL_API
KKO_DAEGU_028,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,BHC치킨 삼성라이온즈파크점,음식점 > 치킨 > BHC치킨,대구 수성구 달구벌대로 지하 2950,128.67999197883,35.8425986005291,198,010-6623-8307,http://place.map.kakao.com/1363739087,1363739087,N,KAKAO_LOCAL_API
KKO_DAEGU_029,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,만남의광장,음식점 > 한식,대구 수성구 달구벌대로 지하 2950,128.67999197883,35.8425986005291,198,,http://place.map.kakao.com/74959981,74959981,N,KAKAO_LOCAL_API
KKO_DAEGU_030,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,시후,음식점 > 중식 > 중국요리,대구 수성구 알파시티1로 222,128.683221284698,35.8387668323763,317,0502-5554-1947,http://place.map.kakao.com/1404573444,1404573444,N,KAKAO_LOCAL_API
KKO_DAEGU_031,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,수오미엔 수성알파시티점,음식점 > 퓨전요리 > 퓨전중식,대구 수성구 알파시티1로42길 11,128.6827635118746,35.83847136474835,325,053-792-1972,http://place.map.kakao.com/396874685,396874685,N,KAKAO_LOCAL_API
KKO_DAEGU_032,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,선비꼬마김밥 알파시티점,음식점 > 분식 > 선비꼬마김밥,대구 수성구 알파시티1로42길 11,128.6827635118746,35.83847136474835,325,,http://place.map.kakao.com/501051788,501051788,N,KAKAO_LOCAL_API
KKO_DAEGU_033,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,스구식탁 알파시티점,음식점 > 샤브샤브,대구 수성구 알파시티1로42길 11,128.6827635118746,35.83847136474835,325,070-8714-4478,http://place.map.kakao.com/1358686653,1358686653,N,KAKAO_LOCAL_API
KKO_DAEGU_034,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,란타이,음식점 > 아시아음식 > 동남아음식 > 태국음식,대구 수성구 알파시티1로42길 6,128.682596875072,35.8380222300344,366,,http://place.map.kakao.com/1336613249,1336613249,N,KAKAO_LOCAL_API
KKO_DAEGU_035,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,생선구이더정,"음식점 > 한식 > 해물,생선",대구 수성구 알파시티1로 206,128.682051222231,35.8378622593514,369,053-793-7792,http://place.map.kakao.com/173693968,173693968,N,KAKAO_LOCAL_API
KKO_DAEGU_036,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,참한차림한식뷔페,음식점 > 뷔페 > 한식뷔페,대구 수성구 알파시티1로42길 30,128.682504215836,35.837879346074,378,053-791-1119,http://place.map.kakao.com/1351609999,1351609999,N,KAKAO_LOCAL_API
KKO_DAEGU_037,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,부자국밥 수성알파시티점,음식점 > 한식,대구 수성구 알파시티1로40길 11,128.682891191048,35.8374954495949,430,053-791-2656,http://place.map.kakao.com/1636582739,1636582739,N,KAKAO_LOCAL_API
KKO_DAEGU_038,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,수성알파정육식당,"음식점 > 한식 > 육류,고기",대구 수성구 알파시티1로40길 13,128.683115187414,35.8375166424984,435,053-793-3355,http://place.map.kakao.com/984564357,984564357,N,KAKAO_LOCAL_API
KKO_DAEGU_039,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,한옥집,음식점 > 한식,대구 수성구 알파시티1로40길 11,128.68294519528516,35.83743251483206,438,053-792-2627,http://place.map.kakao.com/223257086,223257086,N,KAKAO_LOCAL_API
KKO_DAEGU_040,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,하이니콜,음식점 > 패스트푸드 > 샌드위치,대구 수성구 알파시티1로42길 17,128.683724377824,35.837698246326,442,,http://place.map.kakao.com/771233161,771233161,N,KAKAO_LOCAL_API
KKO_DAEGU_041,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,진참치 시지점,음식점 > 일식 > 참치회,대구 수성구 알파시티1로42길 17,128.68372212704,35.8376964755989,442,053-792-3737,http://place.map.kakao.com/1153495373,1153495373,N,KAKAO_LOCAL_API
KKO_DAEGU_042,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,비젼한국인의밥상,음식점 > 한식,대구 수성구 알파시티1로42길 17,128.68372212704,35.8376964755989,442,053-792-8288,http://place.map.kakao.com/594206910,594206910,N,KAKAO_LOCAL_API
KKO_DAEGU_043,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,두낫디스터브 라이온즈파크점,음식점 > 양식,대구 수성구 알파시티1로40길 6,128.682270020081,35.8370607903189,461,,http://place.map.kakao.com/1543508571,1543508571,N,KAKAO_LOCAL_API
KKO_DAEGU_044,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,블랙포레스트,음식점 > 양식,대구 수성구 알파시티1로32길 28-17,128.683454021144,35.8364782935697,553,,http://place.map.kakao.com/761351933,761351933,N,KAKAO_LOCAL_API
KKO_DAEGU_045,DAEGU,대구 삼성 라이온즈 파크,음식점,FD6,샐러디 대구수성엘센트로점,음식점 > 샐러드 > 샐러디,대구 수성구 알파시티1로4길 22,128.68721122407,35.8396696736949,563,053-719-2923,http://place.map.kakao.com/569393523,569393523,N,KAKAO_LOCAL_API
KKO_DAEGU_046,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,버터우드커피 3층 3루,음식점 > 카페 > 테마카페 > 디저트카페,대구 수성구 야구전설로 1,128.6807485736443,35.841110157269405,44,,http://place.map.kakao.com/1792160526,1792160526,Y,KAKAO_LOCAL_API
KKO_DAEGU_047,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,설빙 삼성라이온즈파크점,음식점 > 카페 > 테마카페 > 디저트카페 > 설빙,대구 수성구 야구전설로 1,128.68102681761056,35.84160369071367,55,,http://place.map.kakao.com/755116433,755116433,Y,KAKAO_LOCAL_API
KKO_DAEGU_048,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,몬트블랑드파리스,음식점 > 카페 > 테마카페 > 디저트카페,대구 수성구 야구전설로 1,128.68093708457167,35.84159953943381,58,,http://place.map.kakao.com/349447194,349447194,Y,KAKAO_LOCAL_API
KKO_DAEGU_049,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,요거트아이스크림의정석,음식점 > 카페 > 테마카페 > 디저트카페 > 요거트아이스크림의정석,대구 수성구 야구전설로 1,128.68082247450462,35.8416227701712,66,,http://place.map.kakao.com/2129304824,2129304824,N,KAKAO_LOCAL_API
KKO_DAEGU_050,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,버터우드커피 2층 외부,음식점 > 카페 > 테마카페 > 디저트카페,대구 수성구 야구전설로 1,128.680441985121,35.8406368445287,90,,http://place.map.kakao.com/242630796,242630796,N,KAKAO_LOCAL_API
KKO_DAEGU_051,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,버터우드 대구점,음식점 > 카페,대구 수성구 야구전설로 1,128.682095181895,35.84167344384878,98,053-795-5080,http://place.map.kakao.com/990621638,990621638,N,KAKAO_LOCAL_API
KKO_DAEGU_052,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,해피크레페,음식점 > 카페 > 테마카페 > 디저트카페,대구 수성구 야구전설로 1,128.68228133598222,35.84147439002986,102,,http://place.map.kakao.com/836379025,836379025,N,KAKAO_LOCAL_API
KKO_DAEGU_053,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,링고프룻,음식점 > 카페 > 테마카페 > 디저트카페,대구 수성구 달구벌대로 지하 2950,128.679943714325,35.8426191003998,202,010-4501-3152,http://place.map.kakao.com/789023930,789023930,N,KAKAO_LOCAL_API
KKO_DAEGU_054,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,올제토커피,음식점 > 카페 > 커피전문점,대구 수성구 알파시티1로42길 11,128.6826830111878,35.83853737393359,316,053-793-5525,http://place.map.kakao.com/1561474066,1561474066,N,KAKAO_LOCAL_API
KKO_DAEGU_055,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,일프로커피,음식점 > 카페 > 커피전문점,대구 수성구 알파시티1로42길 2,128.68218202347634,35.83813437311115,343,,http://place.map.kakao.com/1868758539,1868758539,N,KAKAO_LOCAL_API
KKO_DAEGU_056,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,요거트아이스크림의정석 대구알파시티점,음식점 > 카페 > 테마카페 > 디저트카페 > 요거트아이스크림의정석,대구 수성구 알파시티1로 206,128.682051222231,35.8378622593514,369,,http://place.map.kakao.com/1288139436,1288139436,N,KAKAO_LOCAL_API
KKO_DAEGU_057,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,추즈커피,음식점 > 카페 > 커피전문점,대구 수성구 알파시티1로 206,128.682051222231,35.8378622593514,369,0503-7153-4597,http://place.map.kakao.com/1561988586,1561988586,N,KAKAO_LOCAL_API
KKO_DAEGU_058,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,더리터 수성IC점,음식점 > 카페 > 커피전문점 > 더리터,대구 수성구 알파시티1로 206,128.68194732629826,35.837763687873824,379,053-791-5588,http://place.map.kakao.com/1104653182,1104653182,N,KAKAO_LOCAL_API
KKO_DAEGU_059,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,아워스 카페,음식점 > 카페,대구 수성구 알파시티1로42길 26,128.682876429183,35.837844395609,393,010-8822-6368,http://place.map.kakao.com/1828890180,1828890180,N,KAKAO_LOCAL_API
KKO_DAEGU_060,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,카페봄봄 수성IC점,음식점 > 카페 > 커피전문점 > 카페봄봄,대구 수성구 알파시티1로42길 17,128.68366311164186,35.83762701411248,446,,http://place.map.kakao.com/868207016,868207016,N,KAKAO_LOCAL_API
KKO_DAEGU_061,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,팀스커피,음식점 > 카페,대구 수성구 알파시티1로40길 17,128.68362471919954,35.837486073952576,458,053-710-8930,http://place.map.kakao.com/730199787,730199787,N,KAKAO_LOCAL_API
KKO_DAEGU_062,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,리터킹 알파시티점,음식점 > 카페,대구 수성구 알파시티1로 194,128.68176608560174,35.83698944649956,462,053-285-1008,http://place.map.kakao.com/660550322,660550322,N,KAKAO_LOCAL_API
KKO_DAEGU_063,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,캔버스 알파시티점,음식점 > 카페,대구 수성구 알파시티1로4길 20,128.68731369942188,35.83990973842124,565,070-4101-0058,http://place.map.kakao.com/210215932,210215932,N,KAKAO_LOCAL_API
KKO_DAEGU_064,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,블루멍,음식점 > 카페 > 테마카페 > 애견카페,대구 수성구 고모로 17,128.687138537399,35.8437618415846,608,053-793-0520,http://place.map.kakao.com/1524498532,1524498532,N,KAKAO_LOCAL_API
KKO_DAEGU_065,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,페이스포포,음식점 > 카페,대구 수성구 고모로 15-1,128.687939482338,35.8438497155606,676,053-793-3645,http://place.map.kakao.com/612222488,612222488,N,KAKAO_LOCAL_API
KKO_DAEGU_066,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,윈넷,음식점 > 카페 > 커피전문점,대구 수성구 고모로 15-1,128.687939482338,35.8438497155606,676,053-795-3645,http://place.map.kakao.com/45651940,45651940,N,KAKAO_LOCAL_API
KKO_DAEGU_067,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,카페구움,음식점 > 카페,대구 수성구 알파시티1로 273,128.688440167147,35.8391189376084,688,070-7617-0909,http://place.map.kakao.com/608635049,608635049,N,KAKAO_LOCAL_API
KKO_DAEGU_068,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,배터리커피스탠드,음식점 > 카페,대구 수성구 알파시티1로 169,128.68135357386393,35.83474778835726,708,,http://place.map.kakao.com/952890788,952890788,N,KAKAO_LOCAL_API
KKO_DAEGU_069,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,욥87,음식점 > 카페,대구 수성구 알파시티1로 30,128.68890861632,35.8397080027646,711,,http://place.map.kakao.com/1844569885,1844569885,N,KAKAO_LOCAL_API
KKO_DAEGU_070,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,댐퍼커피 알파시티점,음식점 > 카페 > 커피전문점,대구 수성구 알파시티1로35길 17,128.679496887326,35.8348647708441,712,,http://place.map.kakao.com/855965247,855965247,N,KAKAO_LOCAL_API
KKO_DAEGU_071,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,위드미,음식점 > 카페 > 테마카페 > 디저트카페,대구 수성구 알파시티1로31길 2,128.68238435150818,35.834718941260036,719,,http://place.map.kakao.com/1069944524,1069944524,N,KAKAO_LOCAL_API
KKO_DAEGU_072,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,베리어스재즈클럽,음식점 > 카페 > 테마카페 > 라이브카페,대구 수성구 달구벌대로 2881,128.673749207756,35.8459352295133,861,053-792-6662,http://place.map.kakao.com/1427807583,1427807583,N,KAKAO_LOCAL_API
KKO_DAEGU_073,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,"마고커피,갤러리",음식점 > 카페,대구 수성구 고모로33길 105-1,128.67424869078232,35.846634759374616,878,053-761-1533,http://place.map.kakao.com/74303429,74303429,N,KAKAO_LOCAL_API
KKO_DAEGU_074,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,우리끼리키즈카페 스포츠마을 대구시지점,"가정,생활 > 유아 > 놀이시설 > 키즈카페 > 우리끼리",대구 수성구 알파시티2로 19,128.69133719563916,35.83983424013483,924,1899-3635,http://place.map.kakao.com/1234707158,1234707158,N,KAKAO_LOCAL_API
KKO_DAEGU_075,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,몬스터HNM커피 대구알파시티점,음식점 > 카페 > 커피전문점 > 몬스터HNM커피,대구 수성구 알파시티2로 23,128.69164082763152,35.839957025120505,949,070-4647-0785,http://place.map.kakao.com/1796859250,1796859250,N,KAKAO_LOCAL_API
KKO_DAEGU_076,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,아로케 시지점,음식점 > 카페,대구 수성구 달구벌대로 3058,128.691613466865,35.8425770043598,951,053-793-3300,http://place.map.kakao.com/2107349343,2107349343,N,KAKAO_LOCAL_API
KKO_DAEGU_077,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,텐퍼센트커피 대구알파시티점,음식점 > 카페 > 커피전문점 > 텐퍼센트커피,대구 수성구 알파시티2로 20,128.691591374947,35.8395044513112,953,,http://place.map.kakao.com/1832334799,1832334799,N,KAKAO_LOCAL_API
KKO_DAEGU_078,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,핸즈커피 시지점,음식점 > 카페 > 커피전문점 > 핸즈커피,대구 수성구 달구벌대로 3057,128.69139390278465,35.84354701139365,956,053-793-7942,http://place.map.kakao.com/936610934,936610934,N,KAKAO_LOCAL_API
KKO_DAEGU_079,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,마실커피 알파시티점,음식점 > 카페 > 커피전문점 > 마실커피,대구 수성구 알파시티2로 24,128.69182972659726,35.83957588918977,972,053-794-7210,http://place.map.kakao.com/1311112231,1311112231,N,KAKAO_LOCAL_API
KKO_DAEGU_080,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,컴포즈커피 대구알파시티점,음식점 > 카페 > 커피전문점 > 컴포즈커피,대구 수성구 알파시티2로 24,128.691829726597,35.8395758891898,972,053-218-2118,http://place.map.kakao.com/590937763,590937763,N,KAKAO_LOCAL_API
KKO_DAEGU_081,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,마커스커피,음식점 > 카페,대구 수성구 시지로 14-3,128.692101703016,35.8412301440461,981,,http://place.map.kakao.com/740413670,740413670,N,KAKAO_LOCAL_API
KKO_DAEGU_082,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,빽다방 대구알파시티점,음식점 > 카페 > 커피전문점 > 빽다방,대구 수성구 알파시티2로 26,128.692023307053,35.8396236265646,989,053-791-4373,http://place.map.kakao.com/630602765,630602765,N,KAKAO_LOCAL_API
KKO_DAEGU_083,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,도담도담워터룸,"가정,생활 > 유아 > 놀이시설 > 키즈카페",대구 수성구 월드컵로6길 64,128.684943429145,35.8326510210087,998,,http://place.map.kakao.com/689240735,689240735,N,KAKAO_LOCAL_API
KKO_DAEGU_084,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,이디야 대구수성알파시티,음식점 > 카페,대구 수성구 시지로 22,128.692290005452,35.8407688150102,999,,http://place.map.kakao.com/851609409,851609409,N,KAKAO_LOCAL_API
KKO_DAEGU_085,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,더리터 대구알파시티점,음식점 > 카페 > 커피전문점 > 더리터,대구 수성구 알파시티2로 29,128.69222763624182,35.84007311758364,1000,053-791-2777,http://place.map.kakao.com/1167089760,1167089760,N,KAKAO_LOCAL_API
KKO_DAEGU_086,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,카페봄봄 알파시티점,음식점 > 카페 > 커피전문점 > 카페봄봄,대구 수성구 알파시티2로 29,128.69230626945836,35.84012788028273,1006,053-794-5554,http://place.map.kakao.com/1832373536,1832373536,N,KAKAO_LOCAL_API
KKO_DAEGU_087,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,이디야커피 대구수성알파시티점,음식점 > 카페 > 커피전문점 > 이디야커피,대구 수성구 시지로 22,128.69237942775987,35.84070627833633,1008,053-795-2220,http://place.map.kakao.com/1234948204,1234948204,N,KAKAO_LOCAL_API
KKO_DAEGU_088,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,카페모든날모든순간,음식점 > 카페,대구 수성구 월드컵로5길 17,128.68283965713798,35.83206953459149,1015,053-795-7878,http://place.map.kakao.com/967766513,967766513,N,KAKAO_LOCAL_API
KKO_DAEGU_089,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,라우디,음식점 > 카페 > 커피전문점,대구 수성구 시지로 31,128.69306074384767,35.840113645936526,1074,053-219-5032,http://place.map.kakao.com/2135290792,2135290792,N,KAKAO_LOCAL_API
KKO_DAEGU_090,DAEGU,대구 삼성 라이온즈 파크,카페,CE7,오브스윗,음식점 > 카페,대구 수성구 알파시티2로9길 12,128.69343327351055,35.83926042933948,1121,010-2924-8496,http://place.map.kakao.com/1333276528,1333276528,N,KAKAO_LOCAL_API
